transaction_id,date,quarter,year,community,tier,property_type,bedrooms,area_sqft,price_aed,price_per_sqft,transaction_type,gross_roi_pct,annual_rent_est_aed
DLD-127347,2022-12-01,Q4 2022,2022,Bur Dubai,Affordable,Townhouse,3,1400,1603000,1145.0,Off-Plan,7.17,115000.0
DLD-127348,2022-11-03,Q4 2022,2022,Bur Dubai,Affordable,Villa,4,3000,2787000,929.0,Ready,6.52,182000.0
DLD-127349,2022-11-19,Q4 2022,2022,Bur Dubai,Affordable,Apartment,2,900,863000,958.89,Ready,6.46,56000.0
DLD-127350,2022-11-01,Q4 2022,2022,Bur Dubai,Affordable,Villa,4,3000,3051000,1017.0,Off-Plan,6.87,209000.0
DLD-127351,2023-01-06,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1010000,1122.22,Ready,6.7,68000.0
DLD-127352,2023-01-07,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,819000,910.0,Ready,6.28,51000.0
DLD-127353,2023-01-03,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,852000,1136.0,Off-Plan,6.48,55000.0
DLD-127354,2023-03-18,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3219000,1073.0,Ready,6.8,219000.0
DLD-127355,2023-03-17,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,3,1400,1544000,1102.86,Off-Plan,6.36,98000.0
DLD-127356,2023-03-07,Q1 2023,2023,Bur Dubai,Affordable,Apartment,0,450,442000,982.22,Off-Plan,6.67,29000.0
DLD-127357,2023-02-05,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,600,656000,1093.33,Off-Plan,6.46,42000.0
DLD-127358,2023-03-29,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1363000,1239.09,Ready,6.72,92000.0
DLD-127359,2023-01-29,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1098000,1220.0,Ready,6.68,73000.0
DLD-127360,2023-02-01,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,736000,981.33,Ready,6.38,47000.0
DLD-127361,2023-02-25,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,2500,2902000,1160.8,Off-Plan,6.63,192000.0
DLD-127362,2023-01-16,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,898000,997.78,Ready,6.12,55000.0
DLD-127363,2023-01-13,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,877000,1169.33,Ready,6.76,59000.0
DLD-127364,2023-02-01,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,3,2000,1768000,884.0,Ready,6.93,123000.0
DLD-127365,2023-02-27,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,677000,902.67,Off-Plan,7.37,50000.0
DLD-127366,2023-01-11,Q1 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1656000,1182.86,Off-Plan,6.2,103000.0
DLD-127367,2023-01-13,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,956000,1062.22,Ready,6.4,61000.0
DLD-127368,2023-03-08,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,4000,4253000,1063.25,Ready,6.8,289000.0
DLD-127369,2023-01-11,Q1 2023,2023,Bur Dubai,Affordable,Apartment,0,450,492000,1093.33,Off-Plan,6.46,32000.0
DLD-127370,2023-02-10,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3000,2975000,991.67,Ready,6.76,201000.0
DLD-127371,2023-01-12,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,990000,1100.0,Ready,6.58,65000.0
DLD-127372,2023-03-26,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,3,2000,2210000,1105.0,Ready,6.91,153000.0
DLD-127373,2023-03-19,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,748000,997.33,Off-Plan,6.9,52000.0
DLD-127374,2023-03-13,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,770000,1026.67,Ready,6.57,51000.0
DLD-127375,2023-03-24,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,3,1600,1815000,1134.38,Off-Plan,6.64,121000.0
DLD-127376,2023-02-17,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3500,3678000,1050.86,Ready,6.97,256000.0
DLD-127377,2023-03-30,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,864000,1152.0,Off-Plan,6.72,58000.0
DLD-127378,2023-02-03,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,3,1800,1917000,1065.0,Ready,6.52,125000.0
DLD-127379,2023-02-12,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,875000,972.22,Ready,6.39,56000.0
DLD-127380,2023-03-06,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,3,1600,1456000,910.0,Ready,6.99,102000.0
DLD-127381,2023-01-19,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,991000,1101.11,Off-Plan,6.94,69000.0
DLD-127382,2023-03-15,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3587000,1195.67,Off-Plan,6.91,248000.0
DLD-127383,2023-02-09,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,4000,4261000,1065.25,Ready,6.64,283000.0
DLD-127384,2023-01-20,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1081000,1201.11,Ready,6.36,69000.0
DLD-127385,2023-01-03,Q1 2023,2023,Bur Dubai,Affordable,Apartment,3,1800,1912000,1062.22,Ready,6.49,124000.0
DLD-127386,2023-01-25,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,3,1600,1726000,1078.75,Ready,6.45,111000.0
DLD-127387,2023-03-23,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,847000,941.11,Off-Plan,6.76,57000.0
DLD-127388,2023-02-03,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1095000,1216.67,Ready,6.15,67000.0
DLD-127389,2023-03-27,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,2500,2651000,1060.4,Ready,6.2,164000.0
DLD-127390,2023-01-02,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,891000,990.0,Ready,6.78,60000.0
DLD-127391,2023-01-09,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,875000,1166.67,Ready,6.97,61000.0
DLD-127392,2023-02-16,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,841000,1121.33,Off-Plan,6.22,52000.0
DLD-127393,2023-01-27,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,901000,1001.11,Ready,6.5,59000.0
DLD-127394,2023-02-11,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1229000,1117.27,Ready,6.76,83000.0
DLD-127395,2023-01-31,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3813000,1271.0,Ready,7.0,267000.0
DLD-127396,2023-02-05,Q1 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1464000,1045.71,Ready,6.84,100000.0
DLD-127397,2023-02-22,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,824000,1098.67,Ready,6.54,54000.0
DLD-127398,2023-02-22,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1010000,1122.22,Ready,6.28,63000.0
DLD-127399,2023-01-04,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1067000,970.0,Ready,6.74,72000.0
DLD-127400,2023-02-27,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,793000,1057.33,Ready,6.0,48000.0
DLD-127401,2023-02-11,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3500,4043000,1155.14,Ready,6.98,282000.0
DLD-127402,2023-02-18,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,2500,2609000,1043.6,Ready,6.62,173000.0
DLD-127403,2023-03-15,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,959000,1065.56,Ready,6.57,63000.0
DLD-127404,2023-03-19,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,831000,1108.0,Ready,6.4,53000.0
DLD-127405,2023-03-18,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,3,1600,1766000,1103.75,Off-Plan,6.59,116000.0
DLD-127406,2023-02-02,Q1 2023,2023,Bur Dubai,Affordable,Villa,3,2000,2176000,1088.0,Ready,6.32,138000.0
DLD-127407,2023-02-06,Q1 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1439000,1027.86,Ready,6.42,92000.0
DLD-127408,2023-03-16,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,868000,1157.33,Ready,6.32,55000.0
DLD-127409,2023-02-04,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1154000,1049.09,Off-Plan,6.69,77000.0
DLD-127410,2023-02-21,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,746000,994.67,Ready,6.89,51000.0
DLD-127411,2023-02-25,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,891000,990.0,Off-Plan,6.5,58000.0
DLD-127412,2023-02-26,Q1 2023,2023,Bur Dubai,Affordable,Apartment,0,450,447000,993.33,Ready,6.29,28000.0
DLD-127413,2023-01-19,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,869000,1158.67,Ready,7.24,63000.0
DLD-127414,2023-01-07,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,4,2200,2233000,1015.0,Off-Plan,6.85,153000.0
DLD-127415,2023-01-13,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,600,617000,1028.33,Ready,6.34,39000.0
DLD-127416,2023-01-08,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,600,683000,1138.33,Off-Plan,6.87,47000.0
DLD-127417,2023-03-12,Q1 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1480000,1057.14,Off-Plan,6.54,97000.0
DLD-127418,2023-01-18,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3284000,1094.67,Ready,6.82,224000.0
DLD-127419,2023-02-04,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,900,902000,1002.22,Off-Plan,6.63,60000.0
DLD-127420,2023-03-24,Q1 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1256000,1141.82,Ready,6.83,86000.0
DLD-127421,2023-01-03,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,2500,2577000,1030.8,Ready,6.78,175000.0
DLD-127422,2023-01-18,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,912000,1216.0,Ready,6.43,59000.0
DLD-127423,2023-03-11,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3436000,1145.33,Ready,6.77,233000.0
DLD-127424,2023-01-12,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,600,676000,1126.67,Ready,6.84,46000.0
DLD-127425,2023-03-30,Q1 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3229000,1076.33,Off-Plan,5.96,193000.0
DLD-127426,2023-03-06,Q1 2023,2023,Bur Dubai,Affordable,Townhouse,4,2500,2843000,1137.2,Ready,6.04,172000.0
DLD-127427,2023-01-20,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,682000,909.33,Off-Plan,6.43,44000.0
DLD-127428,2023-01-18,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,858000,1144.0,Off-Plan,6.15,53000.0
DLD-127429,2023-03-25,Q1 2023,2023,Bur Dubai,Affordable,Apartment,1,750,819000,1092.0,Ready,6.62,54000.0
DLD-127430,2023-01-29,Q1 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1384000,988.57,Ready,6.8,94000.0
DLD-127431,2023-03-07,Q1 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1577000,1126.43,Ready,5.93,93000.0
DLD-127432,2023-05-28,Q2 2023,2023,Bur Dubai,Affordable,Villa,3,2000,2122000,1061.0,Ready,6.55,139000.0
DLD-127433,2023-06-16,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,851000,1134.67,Off-Plan,6.41,55000.0
DLD-127434,2023-05-07,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,1800,1870000,1038.89,Ready,6.76,126000.0
DLD-127435,2023-04-01,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,2000,2108000,1054.0,Off-Plan,6.8,143000.0
DLD-127436,2023-04-20,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,1400,1620000,1157.14,Ready,5.57,90000.0
DLD-127437,2023-05-21,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,2000,2250000,1125.0,Off-Plan,6.44,145000.0
DLD-127438,2023-04-19,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,4000,5283000,1320.75,Off-Plan,6.44,340000.0
DLD-127439,2023-04-05,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1126000,1251.11,Off-Plan,6.11,69000.0
DLD-127440,2023-06-07,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3368000,1122.67,Ready,6.39,215000.0
DLD-127441,2023-05-15,Q2 2023,2023,Bur Dubai,Affordable,Apartment,4,2200,2309000,1049.55,Ready,6.89,159000.0
DLD-127442,2023-06-04,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,2500,3054000,1221.6,Ready,7.1,217000.0
DLD-127443,2023-04-09,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,871000,1161.33,Off-Plan,6.61,58000.0
DLD-127444,2023-06-03,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3500,4061000,1160.29,Ready,6.69,272000.0
DLD-127445,2023-05-04,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,879000,1172.0,Off-Plan,6.52,57000.0
DLD-127446,2023-06-28,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3484000,1161.33,Ready,6.38,222000.0
DLD-127447,2023-05-12,Q2 2023,2023,Bur Dubai,Affordable,Apartment,0,450,521000,1157.78,Off-Plan,6.33,33000.0
DLD-127448,2023-04-18,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1167000,1296.67,Ready,6.29,73000.0
DLD-127449,2023-05-30,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,751000,1251.67,Off-Plan,6.69,50000.0
DLD-127450,2023-04-30,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,2500,3034000,1213.6,Off-Plan,6.82,207000.0
DLD-127451,2023-05-16,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,2000,2241000,1120.5,Off-Plan,6.59,148000.0
DLD-127452,2023-06-21,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1078000,1197.78,Ready,6.98,75000.0
DLD-127453,2023-04-25,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,904000,1004.44,Ready,6.63,60000.0
DLD-127454,2023-05-23,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1279000,1162.73,Off-Plan,6.07,78000.0
DLD-127455,2023-05-10,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,4000,3877000,969.25,Ready,6.3,244000.0
DLD-127456,2023-04-21,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,811000,1081.33,Off-Plan,6.43,52000.0
DLD-127457,2023-04-29,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1173000,1303.33,Off-Plan,6.52,76000.0
DLD-127458,2023-05-15,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,948000,1053.33,Off-Plan,6.56,62000.0
DLD-127459,2023-05-29,Q2 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1566000,1118.57,Off-Plan,5.99,94000.0
DLD-127460,2023-04-03,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,632000,1053.33,Off-Plan,6.47,41000.0
DLD-127461,2023-04-02,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1122000,1020.0,Ready,6.54,73000.0
DLD-127462,2023-05-08,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,827000,918.89,Off-Plan,6.81,56000.0
DLD-127463,2023-04-12,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1070000,1188.89,Ready,6.88,74000.0
DLD-127464,2023-04-21,Q2 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1538000,1098.57,Ready,6.63,102000.0
DLD-127465,2023-06-19,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,4000,4377000,1094.25,Off-Plan,6.88,301000.0
DLD-127466,2023-04-13,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,863000,958.89,Off-Plan,6.31,54000.0
DLD-127467,2023-06-11,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1029000,935.45,Ready,6.98,72000.0
DLD-127468,2023-04-18,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,4000,4227000,1056.75,Ready,6.78,287000.0
DLD-127469,2023-06-10,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1304000,1185.45,Ready,6.69,87000.0
DLD-127470,2023-06-29,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3100000,1033.33,Off-Plan,6.33,196000.0
DLD-127471,2023-05-13,Q2 2023,2023,Bur Dubai,Affordable,Villa,3,2000,2060000,1030.0,Off-Plan,7.0,144000.0
DLD-127472,2023-04-14,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,631000,1051.67,Ready,6.74,43000.0
DLD-127473,2023-06-10,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,2000,2498000,1249.0,Ready,6.34,158000.0
DLD-127474,2023-04-15,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,900000,1200.0,Ready,6.59,59000.0
DLD-127475,2023-06-27,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,883000,981.11,Off-Plan,7.4,65000.0
DLD-127476,2023-05-24,Q2 2023,2023,Bur Dubai,Affordable,Apartment,3,1800,2053000,1140.56,Ready,6.37,131000.0
DLD-127477,2023-04-09,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3500,4138000,1182.29,Ready,6.67,276000.0
DLD-127478,2023-06-20,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1238000,1125.45,Off-Plan,6.69,83000.0
DLD-127479,2023-04-23,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,1028000,1142.22,Off-Plan,6.23,64000.0
DLD-127480,2023-06-20,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,2000,2272000,1136.0,Ready,6.54,149000.0
DLD-127481,2023-05-12,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,4000,4206000,1051.5,Off-Plan,6.77,285000.0
DLD-127482,2023-05-15,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1176000,1069.09,Off-Plan,6.55,77000.0
DLD-127483,2023-06-12,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,955000,1061.11,Ready,6.82,65000.0
DLD-127484,2023-04-03,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,852000,1136.0,Ready,6.51,55000.0
DLD-127485,2023-05-07,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,805000,1073.33,Ready,6.28,51000.0
DLD-127486,2023-06-25,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3500,4283000,1223.71,Ready,6.17,264000.0
DLD-127487,2023-05-21,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,906000,1006.67,Ready,6.64,60000.0
DLD-127488,2023-04-15,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,4000,4237000,1059.25,Off-Plan,6.05,256000.0
DLD-127489,2023-04-05,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,1800,2039000,1132.78,Ready,6.08,124000.0
DLD-127490,2023-04-08,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,1600,1707000,1066.88,Off-Plan,6.46,110000.0
DLD-127491,2023-05-30,Q2 2023,2023,Bur Dubai,Affordable,Apartment,0,450,478000,1062.22,Ready,6.32,30000.0
DLD-127492,2023-06-17,Q2 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1568000,1120.0,Off-Plan,6.41,101000.0
DLD-127493,2023-04-23,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,890000,1186.67,Off-Plan,6.69,60000.0
DLD-127494,2023-04-29,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,2500,3161000,1264.4,Off-Plan,6.19,196000.0
DLD-127495,2023-04-08,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,1800,1844000,1024.44,Off-Plan,6.75,124000.0
DLD-127496,2023-05-04,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,816000,906.67,Ready,6.57,54000.0
DLD-127497,2023-05-25,Q2 2023,2023,Bur Dubai,Affordable,Villa,3,2000,2126000,1063.0,Off-Plan,6.45,137000.0
DLD-127498,2023-05-23,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1260000,1145.45,Off-Plan,6.84,86000.0
DLD-127499,2023-04-04,Q2 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1536000,1097.14,Off-Plan,6.46,99000.0
DLD-127500,2023-04-07,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,789000,1052.0,Off-Plan,6.36,50000.0
DLD-127501,2023-04-11,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3500,3605000,1030.0,Ready,6.85,247000.0
DLD-127502,2023-04-17,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,2500,3188000,1275.2,Off-Plan,5.99,191000.0
DLD-127503,2023-06-11,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3116000,1038.67,Off-Plan,6.14,191000.0
DLD-127504,2023-05-02,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,918000,1020.0,Ready,6.58,60000.0
DLD-127505,2023-06-06,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,640000,1066.67,Ready,7.26,46000.0
DLD-127506,2023-04-19,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,678000,1130.0,Off-Plan,6.84,46000.0
DLD-127507,2023-05-29,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,4,2500,2786000,1114.4,Ready,6.48,180000.0
DLD-127508,2023-04-12,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,1800,2030000,1127.78,Ready,6.5,132000.0
DLD-127509,2023-04-04,Q2 2023,2023,Bur Dubai,Affordable,Apartment,3,1800,2097000,1165.0,Ready,6.52,137000.0
DLD-127510,2023-04-12,Q2 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1607000,1147.86,Ready,6.47,104000.0
DLD-127511,2023-04-23,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,979000,1087.78,Off-Plan,6.7,66000.0
DLD-127512,2023-04-26,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1163000,1057.27,Ready,5.87,68000.0
DLD-127513,2023-04-17,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1119000,1017.27,Ready,6.72,75000.0
DLD-127514,2023-06-12,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,576000,960.0,Off-Plan,6.76,39000.0
DLD-127515,2023-06-20,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,2500,3156000,1262.4,Ready,6.41,202000.0
DLD-127516,2023-05-25,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1307000,1188.18,Ready,6.48,85000.0
DLD-127517,2023-04-09,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,653000,1088.33,Ready,7.05,46000.0
DLD-127518,2023-05-15,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,753000,1004.0,Ready,5.56,42000.0
DLD-127519,2023-04-12,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,997000,1107.78,Off-Plan,6.52,65000.0
DLD-127520,2023-04-17,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1075000,977.27,Ready,5.81,63000.0
DLD-127521,2023-04-04,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,614000,1023.33,Off-Plan,7.28,45000.0
DLD-127522,2023-06-23,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,530000,883.33,Off-Plan,7.0,37000.0
DLD-127523,2023-05-04,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,2500,2750000,1100.0,Ready,7.15,197000.0
DLD-127524,2023-06-08,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3500,3580000,1022.86,Off-Plan,6.96,249000.0
DLD-127525,2023-05-18,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,600,718000,1196.67,Ready,6.64,48000.0
DLD-127526,2023-04-02,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,1800,1861000,1033.89,Off-Plan,6.71,125000.0
DLD-127527,2023-06-03,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,900,897000,996.67,Off-Plan,6.69,60000.0
DLD-127528,2023-05-25,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,2500,2515000,1006.0,Ready,6.73,169000.0
DLD-127529,2023-05-26,Q2 2023,2023,Bur Dubai,Affordable,Apartment,3,1800,2088000,1160.0,Ready,6.38,133000.0
DLD-127530,2023-05-12,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,915000,1220.0,Ready,6.93,63000.0
DLD-127531,2023-04-29,Q2 2023,2023,Bur Dubai,Affordable,Villa,4,3000,3459000,1153.0,Off-Plan,6.48,224000.0
DLD-127532,2023-05-04,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,2000,2391000,1195.5,Off-Plan,6.82,163000.0
DLD-127533,2023-05-10,Q2 2023,2023,Bur Dubai,Affordable,Apartment,1,750,772000,1029.33,Off-Plan,6.38,49000.0
DLD-127534,2023-05-19,Q2 2023,2023,Bur Dubai,Affordable,Villa,3,2000,2052000,1026.0,Off-Plan,6.26,128000.0
DLD-127535,2023-04-06,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,4,2200,2698000,1226.36,Ready,6.78,183000.0
DLD-127536,2023-05-10,Q2 2023,2023,Bur Dubai,Affordable,Apartment,2,1100,1293000,1175.45,Ready,5.58,72000.0
DLD-127537,2023-06-23,Q2 2023,2023,Bur Dubai,Affordable,Townhouse,3,1600,1769000,1105.62,Off-Plan,6.58,116000.0
DLD-127538,2023-07-23,Q3 2023,2023,Bur Dubai,Affordable,Apartment,1,600,586000,976.67,Ready,6.76,40000.0
DLD-127539,2023-07-19,Q3 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1536000,1097.14,Ready,7.07,109000.0
DLD-127540,2023-08-26,Q3 2023,2023,Bur Dubai,Affordable,Apartment,3,1400,1901000,1357.86,Off-Plan,7.18,136000.0
DLD-127541,2023-08-23,Q3 2023,2023,Bur Dubai,Affordable,Townhouse,3,1800,2249000,1249.44,Off-Plan,7.07,159000.0
DLD-127542,2023-07-29,Q3 2023,2023,Bur Dubai,Affordable,Apartment,2,900,942000,1046.67,Off-Plan,6.58,62000.0
DLD-127543,2023-09-20,Q3 2023,2023,Bur Dubai,Affordable,Apartment,1,750,1017000,1356.0,Ready,6.51,66000.0
DLD-127544,2023-08-08,Q3 2023,2023,Bur Dubai,Affordable,Townhouse,3,1400,1663000,1187.86,Off-Plan,6.92,115000.0
DLD-127545,2023-08-19,Q3 2023,2023,Bur Dubai,Affordable,Apartment,2,900,925000,1027.78,Ready,6.43,59000.0
DLD-127546,2023-07-04,Q3 2023,2023,Bur Dubai,Affordable,Apartment,1,600,719000,1198.33,Off-Plan,6.63,48000.0
DLD-127547,2023-07-14,Q3 2023,2023,Bur Dubai,Affordable,Apartment,0,450,536000,1191.11,Ready,7.02,38000.0
